Time (ms),Channel A Voltage (V),Channel B Voltage (V)
6.83250092,-0.00344859,0.0319834
6.83762092,-0.00344859,0.02307199
6.84274092,0.00537126,0.02307199
6.84786092,0.00537126,0.0319834
6.85298092,-0.00344859,0.0319834
6.85810092,-0.00344859,0.02307199
6.86322092,-0.00344859,0.02307199
6.86834092,-0.00344859,0.0319834
6.87346092,-0.00344859,0.0319834
6.87858092,0.00537126,0.02307199
6.88370092,-0.00344859,0.02307199
6.88882092,-0.00344859,0.02307199
6.89394092,-0.00344859,0.02307199
6.89906092,-0.00344859,0.0319834
6.90418092,-0.00344859,0.02307199
6.90930092,-0.00344859,0.01413007
6.91442092,0.00537126,0.02307199
6.91954092,-0.00344859,0.0319834
6.92466092,0.00537126,0.02307199
6.92978092,-0.00344859,0.01413007
6.93490092,0.00537126,0.01413007
6.94002092,0.00537126,0.02307199
6.94514092,-0.00344859,0.0319834
6.95026092,-0.00344859,0.02307199
6.95538092,-0.00344859,0.01413007
6.96050092,-0.00344859,0.0319834
6.96562092,-0.00344859,0.0319834
6.97074092,0.00537126,0.02307199
6.97586092,-0.00344859,0.01413007
6.98098092,0.00537126,0.02307199
6.98610092,0.00537126,0.02307199
6.99122092,-0.00344859,0.02307199
6.99634092,-0.00344859,0.02307199
7.00146092,-0.00344859,0.01413007
7.00658092,-0.00344859,0.01413007
7.01170092,-0.00344859,0.02307199
7.01682092,-0.00344859,0.02307199
7.02194092,-0.00344859,0.02307199
7.02706092,0.00537126,0.02307199
7.03218092,0.00537126,0.02307199
7.03730092,-0.00344859,0.0319834
7.04242092,-0.00344859,0.02307199
7.04754092,-0.00344859,0.01413007
7.05266092,-0.00344859,0.02307199
7.05778092,0.00537126,0.0319834
7.06290092,0.00537126,0.02307199
7.06802092,-0.00344859,0.01413007
7.07314092,0.00537126,0.02307199
7.07826092,-0.00344859,0.0319834
7.08338092,-0.00344859,0.0319834
7.08850092,-0.00344859,0.02307199
7.09362092,-0.00344859,0.02307199
7.09874092,-0.00344859,0.0319834
7.10386092,0.00537126,0.04092532
7.10898092,-0.00344859,0.0319834
7.11410092,-0.00344859,0.02307199
7.11922092,0.00537126,0.02307199
7.12434092,-0.00344859,0.0319834
7.12946092,-0.00344859,0.0319834
7.13458092,-0.00344859,0.02307199
7.13970092,0.00537126,0.02307199
7.14482092,0.00537126,0.0319834
7.14994092,-0.00344859,0.0319834
7.15506092,-0.00344859,0.0319834
7.16018092,0.00537126,0.01413007
7.16530092,0.00537126,0.02307199
7.17042092,-0.00344859,0.02307199
7.17554092,-0.00344859,0.02307199
7.18066092,0.00537126,0.01413007
7.18578092,0.00537126,0.01413007
7.19090092,0.00537126,0.02307199
7.19602092,-0.00344859,0.02307199
7.20114092,-0.00344859,0.02307199
7.20626092,-0.00344859,0.01413007
7.21138092,0.00537126,0.02307199
7.21650092,0.00537126,0.02307199
7.22162092,-0.00344859,0.02307199
7.22674092,-0.00344859,0.01413007
7.23186092,0.00537126,0.01413007
7.23698092,0.00537126,0.01413007
7.24210092,-0.00344859,0.02307199
7.24722092,-0.00344859,0.02307199
7.25234092,-0.00344859,0.01413007
7.25746092,-0.00344859,0.02307199
7.26258092,-0.00344859,0.02307199
7.26770092,-0.00344859,0.02307199
7.27282092,-0.00344859,0.01413007
7.27794092,0.00537126,0.02307199
7.28306092,0.00537126,0.02307199
7.28818092,0.00537126,0.02307199
7.29330092,-0.00344859,0.01413007
7.29842092,-0.00344859,0.02307199
7.30354092,-0.00344859,0.01413007
7.30866092,-0.00344859,0.02307199
7.31378092,-0.00344859,0.02307199
7.31890092,-0.00344859,0.02307199
7.32402092,-0.00344859,0.01413007
7.32914092,0.00537126,0.02307199
7.33426092,-0.00344859,0.02307199
7.33938092,-0.00344859,0.02307199
7.34450092,-0.00344859,0.01413007
7.34962092,-0.00344859,0.01413007
7.35474092,-0.00344859,0.02307199
7.35986092,-0.00344859,0.02307199
7.36498092,-0.00344859,0.01413007
7.37010092,0.00537126,0.01413007
7.37522092,0.00537126,0.02307199
7.38034092,-0.00344859,0.02307199
7.38546092,-0.00344859,0.01413007
7.39058092,-0.00344859,0.02307199
7.39570092,-0.00344859,0.02307199
7.40082092,-0.00344859,0.02307199
7.40594092,-0.00344859,0.02307199
7.41106092,-0.00344859,0.02307199
7.41618092,-0.00344859,0.02307199
7.42130092,0.00537126,0.01413007
7.42642092,-0.00344859,0.02307199
7.43154092,-0.00344859,0.02307199
7.43666092,-0.00344859,0.01413007
7.44178092,0.00537126,0.01413007
7.44690092,-0.00344859,0.0319834
7.45202092,-0.00344859,0.0319834
7.45714092,-0.00344859,0.01413007
7.46226092,0.00537126,0.02307199
7.46738092,0.00537126,0.0319834
