Time (ms),Voltage (V)
4.76177906,-0.04345836
4.76433906,-0.04345836
4.76689906,-0.04345836
4.76945906,-0.04345836
4.77201906,-0.04345836
4.77457906,-0.04345836
4.77713906,-0.04345836
4.77969906,-0.04345836
4.78225906,-0.04345836
4.78481906,-0.04345836
4.78737906,-0.04345836
4.78993906,-0.04345836
4.79249906,-0.04345836
4.79505906,-0.04345836
4.79761906,-0.04345836
4.80017906,-0.04345836
4.80273906,-0.04345836
4.80529906,-0.04345836
4.80785906,-0.04345836
4.81041906,-0.05236976
4.81297906,-0.05236976
4.81553906,-0.06131168
4.81809906,-0.05236976
4.82065906,-0.05236976
4.82321906,-0.06131168
4.82577906,-0.06131168
4.82833906,-0.06131168
4.83089906,-0.06131168
4.83345906,-0.06131168
4.83601906,-0.05236976
4.83857906,-0.06131168
4.84113906,-0.06131168
4.84369906,-0.06131168
4.84625906,-0.06131168
4.84881906,-0.06131168
4.85137906,-0.06131168
4.85393906,-0.06131168
4.85649906,-0.06131168
4.85905906,-0.06131168
4.86161906,-0.06131168
4.86417906,-0.06131168
4.86673906,-0.06131168
4.86929906,-0.06131168
4.87185906,-0.06131168
4.87441906,-0.06131168
4.87697906,-0.06131168
4.87953906,-0.06131168
4.88209906,-0.06131168
4.88465906,-0.06131168
4.88721906,-0.06131168
4.88977906,-0.06131168
4.89233906,-0.06131168
4.89489906,-0.06131168
4.89745906,-0.06131168
4.90001906,-0.06131168
4.90257906,-0.06131168
4.90513906,-0.06131168
4.90769906,-0.06131168
4.91025906,-0.06131168
4.91281906,-0.06131168
4.91537906,-0.05236976
4.91793906,-0.05236976
4.92049906,-0.06131168
4.92305906,-0.06131168
4.92561906,-0.06131168
4.92817906,-0.06131168
4.93073906,-0.06131168
4.93329906,-0.05236976
4.93585906,-0.06131168
4.93841906,-0.05236976
4.94097906,-0.06131168
4.94353906,-0.06131168
4.94609906,-0.06131168
4.94865906,-0.06131168
4.95121906,-0.06131168
4.95377906,-0.06131168
4.95633906,-0.06131168
4.95889906,-0.06131168
4.96145906,-0.06131168
4.96401906,-0.06131168
4.96657906,-0.06131168
4.96913906,-0.06131168
4.97169906,-0.06131168
4.97425906,-0.06131168
4.97681906,-0.06131168
4.97937906,-0.06131168
4.98193906,-0.06131168
4.98449906,-0.06131168
4.98705906,-0.06131168
4.98961906,-0.06131168
4.99217906,-0.06131168
4.99473906,-0.06131168
4.99729906,-0.06131168
4.99985906,-0.06131168
5.00241906,-0.06131168
5.00497906,-0.06131168
5.00753906,-0.06131168
5.01009906,-0.06131168
5.01265906,-0.05236976
5.01521906,-0.06131168
5.01777906,-0.06131168
5.02033906,-0.06131168
5.02289906,-0.06131168
5.02545906,-0.05236976
5.02801906,-0.05236976
5.03057906,-0.05236976
5.03313906,-0.06131168
5.03569906,-0.06131168
5.03825906,-0.06131168
5.04081906,-0.06131168
5.04337906,-0.05236976
5.04593906,-0.05236976
5.04849906,-0.04345836
5.05105906,-0.06131168
5.05361906,-0.05236976
5.05617906,-0.05236976
5.05873906,-0.06131168
5.06129906,-0.05236976
5.06385906,-0.04345836
5.06641906,-0.05236976
5.06897906,-0.04345836
5.07153906,-0.05236976
5.07409906,-0.04345836
5.07665906,-0.04345836
5.07921906,-0.04345836
5.08177906,-0.04345836
5.08433906,-0.04345836
5.08689906,-0.04345836
5.08945906,-0.04345836
5.09201906,-0.04345836
5.09457906,-0.04345836
5.09713906,-0.03454695
5.09969906,-0.04345836
5.10225906,-0.04345836
5.10481906,-0.04345836
5.10737906,-0.04345836
5.10993906,-0.04345836
5.11249906,-0.04345836
5.11505906,-0.04345836
5.11761906,-0.04345836
5.12017906,-0.03454695
5.12273906,-0.03454695
5.12529906,-0.03454695
5.12785906,-0.03454695
5.13041906,-0.03454695
5.13297906,-0.03454695
5.13553906,-0.03454695
5.13809906,-0.03454695
5.14065906,-0.03454695
5.14321906,-0.03454695
5.14577906,-0.03454695
5.14833906,-0.03454695
5.15089906,-0.03454695
5.15345906,-0.03454695
5.15601906,-0.03454695
5.15857906,-0.03454695
5.16113906,-0.03454695
5.16369906,-0.03454695
5.16625906,-0.03454695
5.16881906,-0.03454695
5.17137906,-0.03454695
5.17393906,-0.03454695
5.17649906,-0.03454695
5.17905906,-0.02560503
5.18161906,-0.02560503
5.18417906,-0.03454695
5.18673906,-0.02560503
5.18929906,-0.03454695
5.19185906,-0.02560503
5.19441906,-0.02560503
5.19697906,-0.02560503
5.19953906,-0.03454695
5.20209906,-0.03454695
5.20465906,-0.03454695
5.20721906,-0.02560503
5.20977906,-0.03454695
5.21233906,-0.02560503
5.21489906,-0.02560503
5.21745906,-0.02560503
5.22001906,-0.02560503
5.22257906,-0.02560503
5.22513906,-0.02560503
5.22769906,-0.02560503
5.23025906,-0.02560503
5.23281906,-0.02560503
5.23537906,-0.02560503
5.23793906,-0.02560503
5.24049906,-0.02560503
5.24305906,-0.02560503
5.24561906,-0.02560503
5.24817906,-0.02560503
5.25073906,-0.03454695
5.25329906,-0.02560503
5.25585906,-0.02560503
5.25841906,-0.02560503
5.26097906,-0.02560503
5.26353906,-0.03454695
5.26609906,-0.03454695
5.26865906,-0.02560503
5.27121906,-0.02560503
5.27377906,-0.02560503
5.27633906,-0.02560503
5.27889906,-0.02560503
5.28145906,-0.02560503
5.28401906,-0.02560503
5.28657906,-0.02560503
5.28913906,-0.02560503
5.29169906,-0.02560503
5.29425906,-0.02560503
5.29681906,-0.02560503
5.29937906,-0.02560503
5.30193906,-0.01669363
5.30449906,-0.02560503
5.30705906,-0.02560503
5.30961906,-0.01669363
5.31217906,-0.02560503
5.31473906,-0.02560503
5.31729906,-0.02560503
5.31985906,-0.02560503
5.32241906,-0.02560503
5.32497906,-0.02560503
5.32753906,-0.01669363
5.33009906,-0.02560503
5.33265906,-0.02560503
5.33521906,-0.02560503
5.33777906,-0.02560503
5.34033906,-0.02560503
5.34289906,-0.02560503
5.34545906,-0.02560503
5.34801906,-0.02560503
5.35057906,-0.02560503
5.35313906,-0.02560503
5.35569906,-0.02560503
5.35825906,-0.02560503
5.36081906,-0.02560503
5.36337906,-0.02560503
5.36593906,-0.02560503
5.36849906,-0.02560503
5.37105906,-0.02560503
5.37361906,-0.03454695
5.37617906,-0.02560503
5.37873906,-0.02560503
5.38129906,-0.03454695
5.38385906,-0.02560503
5.38641906,-0.02560503
5.38897906,-0.02560503
5.39153906,-0.02560503
5.39409906,-0.02560503
5.39665906,-0.02560503
5.39921906,-0.02560503
5.40177906,-0.03454695
5.40433906,-0.03454695
5.40689906,-0.03454695
5.40945906,-0.03454695
5.41201906,-0.03454695
5.41457906,-0.02560503
5.41713906,-0.02560503
5.41969906,-0.02560503
5.42225906,-0.02560503
5.42481906,-0.03454695
5.42737906,-0.02560503
5.42993906,-0.02560503
5.43249906,-0.03454695
5.43505906,-0.03454695
5.43761906,-0.03454695
5.44017906,-0.03454695
5.44273906,-0.03454695
5.44529906,-0.03454695
5.44785906,-0.03454695
5.45041906,-0.03454695
5.45297906,-0.04345836
5.45553906,-0.03454695
5.45809906,-0.03454695
5.46065906,-0.03454695
5.46321906,-0.03454695
5.46577906,-0.04345836
5.46833906,-0.03454695
5.47089906,-0.04345836
5.47345906,-0.04345836
5.47601906,-0.04345836
5.47857906,-0.04345836
5.48113906,-0.04345836
5.48369906,-0.04345836
5.48625906,-0.04345836
5.48881906,-0.04345836
5.49137906,-0.04345836
5.49393906,-0.04345836
5.49649906,-0.03454695
5.49905906,-0.04345836
5.50161906,-0.04345836
5.50417906,-0.04345836
5.50673906,-0.04345836
5.50929906,-0.03454695
5.51185906,-0.03454695
5.51441906,-0.04345836
5.51697906,-0.04345836
5.51953906,-0.04345836
5.52209906,-0.04345836
5.52465906,-0.04345836
5.52721906,-0.04345836
5.52977906,-0.03454695
5.53233906,-0.04345836
5.53489906,-0.04345836
5.53745906,-0.04345836
5.54001906,-0.04345836
5.54257906,-0.04345836
5.54513906,-0.05236976
5.54769906,-0.04345836
5.55025906,-0.04345836
5.55281906,-0.04345836
5.55537906,-0.04345836
5.55793906,-0.04345836
5.56049906,-0.04345836
5.56305906,-0.04345836
5.56561906,-0.04345836
5.56817906,-0.04345836
5.57073906,-0.04345836
5.57329906,-0.04345836
5.57585906,-0.04345836
5.57841906,-0.04345836
5.58097906,-0.04345836
5.58353906,-0.04345836
5.58609906,-0.04345836
5.58865906,-0.05236976
5.59121906,-0.04345836
5.59377906,-0.05236976
5.59633906,-0.04345836
5.59889906,-0.05236976
5.60145906,-0.05236976
5.60401906,-0.05236976
5.60657906,-0.06131168
5.60913906,-0.05236976
5.61169906,-0.06131168
5.61425906,-0.06131168
5.61681906,-0.06131168
5.61937906,-0.05236976
5.62193906,-0.05236976
5.62449906,-0.04345836
5.62705906,-0.05236976
5.62961906,-0.04345836
5.63217906,-0.04345836
5.63473906,-0.04345836
5.63729906,-0.04345836
5.63985906,-0.05236976
5.64241906,-0.04345836
5.64497906,-0.05236976
5.64753906,-0.05236976
5.65009906,-0.04345836
5.65265906,-0.04345836
5.65521906,-0.06131168
5.65777906,-0.06131168
5.66033906,-0.05236976
5.66289906,-0.06131168
5.66545906,-0.05236976
5.66801906,-0.04345836
5.67057906,-0.04345836
5.67313906,-0.05236976
5.67569906,-0.05236976
5.67825906,-0.04345836
5.68081906,-0.06131168
5.68337906,-0.04345836
5.68593906,-0.04345836
5.68849906,-0.04345836
5.69105906,-0.04345836
5.69361906,-0.04345836
5.69617906,-0.04345836
5.69873906,-0.05236976
5.70129906,-0.05236976
5.70385906,-0.05236976
5.70641906,-0.05236976
5.70897906,-0.04345836
5.71153906,-0.04345836
5.71409906,-0.04345836
5.71665906,-0.05236976
5.71921906,-0.05236976
5.72177906,-0.05236976
5.72433906,-0.06131168
5.72689906,-0.04345836
5.72945906,-0.05236976
5.73201906,-0.05236976
5.73457906,-0.06131168
5.73713906,-0.06131168
5.73969906,-0.05236976
5.74225906,-0.06131168
5.74481906,-0.05236976
5.74737906,-0.04345836
5.74993906,-0.06131168
5.75249906,-0.06131168
5.75505906,-0.04345836
5.75761906,-0.05236976
5.76017906,-0.05236976
5.76273906,-0.04345836
5.76529906,-0.04345836
5.76785906,-0.04345836
5.77041906,-0.04345836
5.77297906,-0.04345836
5.77553906,-0.04345836
5.77809906,-0.04345836
5.78065906,-0.04345836
5.78321906,-0.04345836
5.78577906,-0.04345836
5.78833906,-0.04345836
5.79089906,-0.05236976
5.79345905,-0.06131168
5.79601905,-0.05236976
5.79857905,-0.06131168
5.80113905,-0.06131168
5.80369905,-0.05236976
5.80625905,-0.04345836
5.80881905,-0.05236976
5.81137905,-0.05236976
5.81393905,-0.05236976
5.81649905,-0.06131168
5.81905905,-0.06131168
5.82161905,-0.05236976
5.82417905,-0.05236976
5.82673905,-0.06131168
5.82929905,-0.04345836
5.83185905,-0.04345836
5.83441905,-0.04345836
5.83697905,-0.04345836
5.83953905,-0.04345836
5.84209905,-0.04345836
5.84465905,-0.05236976
5.84721905,-0.04345836
5.84977905,-0.05236976
5.85233905,-0.04345836
5.85489905,-0.05236976
5.85745905,-0.04345836
5.86001905,-0.05236976
5.86257905,-0.05236976
5.86513905,-0.05236976
5.86769905,-0.04345836
5.87025905,-0.05236976
5.87281905,-0.05236976
5.87537905,-0.04345836
5.87793905,-0.04345836
5.88049905,-0.04345836
5.88305905,-0.04345836
5.88561905,-0.04345836
5.88817905,-0.04345836
5.89073905,-0.05236976
5.89329905,-0.05236976
5.89585905,-0.06131168
5.89841905,-0.05236976
5.90097905,-0.05236976
5.90353905,-0.05236976
5.90609905,-0.06131168
5.90865905,-0.06131168
5.91121905,-0.06131168
5.91377905,-0.06131168
5.91633905,-0.06131168
5.91889905,-0.06131168
5.92145905,-0.06131168
5.92401905,-0.06131168
5.92657905,-0.06131168
5.92913905,-0.06131168
5.93169905,-0.06131168
5.93425905,-0.06131168
5.93681905,-0.06131168
5.93937905,-0.06131168
5.94193905,-0.05236976
5.94449905,-0.04345836
5.94705905,-0.04345836
5.94961905,-0.04345836
5.95217905,-0.04345836
5.95473905,-0.04345836
5.95729905,-0.05236976
5.95985905,-0.05236976
5.96241905,-0.06131168
5.96497905,-0.05236976
5.96753905,-0.04345836
5.97009905,-0.04345836
5.97265905,-0.05236976
5.97521905,-0.05236976
5.97777905,-0.04345836
5.98033905,-0.06131168
5.98289905,-0.06131168
5.98545905,-0.06131168
5.98801905,-0.05236976
5.99057905,-0.05236976
5.99313905,-0.05236976
5.99569905,-0.05236976
5.99825905,-0.05236976
6.00081905,-0.05236976
6.00337905,-0.05236976
6.00593905,-0.04345836
6.00849905,-0.04345836
6.01105905,-0.04345836
6.01361905,-0.04345836
6.01617905,-0.04345836
6.01873905,-0.04345836
6.02129905,-0.04345836
6.02385905,-0.04345836
6.02641905,-0.04345836
6.02897905,-0.04345836
6.03153905,-0.04345836
6.03409905,-0.04345836
6.03665905,-0.04345836
6.03921905,-0.04345836
6.04177905,-0.04345836
6.04433905,-0.04345836
6.04689905,-0.05236976
6.04945905,-0.05236976
6.05201905,-0.05236976
6.05457905,-0.04345836
6.05713905,-0.05236976
6.05969905,-0.06131168
6.06225905,-0.06131168
6.06481905,-0.06131168
6.06737905,-0.06131168
6.06993905,-0.05236976
6.07249905,-0.05236976
6.07505905,-0.05236976
6.07761905,-0.04345836
6.08017905,-0.04345836
6.08273905,-0.04345836
6.08529905,-0.04345836
6.08785905,-0.04345836
6.09041905,-0.04345836
6.09297905,-0.04345836
6.09553905,-0.04345836
6.09809905,-0.05236976
6.10065905,-0.04345836
6.10321905,-0.04345836
6.10577905,-0.04345836
6.10833905,-0.04345836
6.11089905,-0.05236976
6.11345905,-0.05236976
6.11601905,-0.05236976
6.11857905,-0.06131168
6.12113905,-0.06131168
6.12369905,-0.06131168
6.12625905,-0.06131168
6.12881905,-0.05236976
6.13137905,-0.05236976
6.13393905,-0.05236976
6.13649905,-0.05236976
6.13905905,-0.06131168
6.14161905,-0.05236976
6.14417905,-0.05236976
6.14673905,-0.04345836
6.14929905,-0.05236976
6.15185905,-0.04345836
6.15441905,-0.05236976
6.15697905,-0.05236976
6.15953905,-0.05236976
6.16209905,-0.05236976
6.16465905,-0.06131168
6.16721905,-0.06131168
6.16977905,-0.06131168
6.17233905,-0.06131168
6.17489905,-0.06131168
6.17745905,-0.06131168
6.18001905,-0.06131168
6.18257905,-0.06131168
6.18513905,-0.06131168
6.18769905,-0.06131168
6.19025905,-0.06131168
6.19281905,-0.06131168
6.19537905,-0.05236976
6.19793905,-0.04345836
6.20049905,-0.04345836
6.20305905,-0.05236976
6.20561905,-0.04345836
6.20817905,-0.04345836
6.21073905,-0.05236976
6.21329905,-0.05236976
6.21585905,-0.05236976
6.21841905,-0.04345836
6.22097905,-0.06131168
6.22353905,-0.05236976
6.22609905,-0.06131168
6.22865905,-0.06131168
6.23121905,-0.06131168
6.23377905,-0.06131168
6.23633905,-0.06131168
6.23889905,-0.06131168
6.24145905,-0.06131168
6.24401905,-0.06131168
6.24657905,-0.05236976
6.24913905,-0.05236976
6.25169905,-0.04345836
6.25425905,-0.04345836
6.25681905,-0.04345836
6.25937905,-0.04345836
6.26193905,-0.04345836
6.26449905,-0.04345836
6.26705905,-0.04345836
6.26961905,-0.05236976
6.27217905,-0.04345836
6.27473905,-0.04345836
6.27729905,-0.04345836
6.27985905,-0.06131168
6.28241905,-0.06131168
6.28497905,-0.05236976
6.28753905,-0.04345836
6.29009905,-0.04345836
6.29265905,-0.04345836
6.29521905,-0.04345836
6.29777905,-0.04345836
6.30033905,-0.04345836
6.30289905,-0.04345836
6.30545905,-0.04345836
6.30801905,-0.04345836
6.31057905,-0.04345836
6.31313905,-0.04345836
6.31569905,-0.04345836
6.31825905,-0.04345836
6.32081905,-0.04345836
6.32337905,-0.04345836
6.32593905,-0.05236976
6.32849905,-0.04345836
6.33105905,-0.04345836
6.33361905,-0.04345836
6.33617905,-0.04345836
6.33873905,-0.04345836
6.34129905,-0.04345836
6.34385905,-0.04345836
6.34641905,-0.05236976
6.34897905,-0.05236976
6.35153905,-0.04345836
6.35409905,-0.05236976
6.35665905,-0.06131168
6.35921905,-0.06131168
6.36177905,-0.06131168
6.36433905,-0.06131168
6.36689905,-0.06131168
6.36945905,-0.06131168
6.37201905,-0.05236976
6.37457905,-0.06131168
6.37713905,-0.06131168
6.37969905,-0.06131168
6.38225905,-0.06131168
6.38481905,-0.06131168
6.38737905,-0.05236976
6.38993905,-0.05236976
6.39249905,-0.05236976
6.39505905,-0.04345836
6.39761905,-0.05236976
6.40017905,-0.05236976
6.40273905,-0.04345836
6.40529905,-0.05236976
6.40785905,-0.05236976
6.41041905,-0.06131168
6.41297905,-0.06131168
6.41553905,-0.06131168
6.41809905,-0.06131168
6.42065905,-0.06131168
6.42321905,-0.06131168
6.42577905,-0.06131168
6.42833905,-0.06131168
6.43089905,-0.06131168
6.43345905,-0.06131168
6.43601905,-0.06131168
6.43857905,-0.06131168
6.44113905,-0.06131168
6.44369905,-0.04345836
6.44625905,-0.04345836
6.44881905,-0.04345836
6.45137905,-0.04345836
6.45393905,-0.04345836
6.45649905,-0.04345836
6.45905905,-0.04345836
6.46161905,-0.04345836
6.46417905,-0.04345836
6.46673905,-0.04345836
6.46929905,-0.04345836
6.47185905,-0.04345836
6.47441905,-0.04345836
6.47697905,-0.04345836
6.47953905,-0.05236976
6.48209905,-0.04345836
6.48465905,-0.06131168
6.48721905,-0.05236976
6.48977905,-0.05236976
6.49233905,-0.05236976
6.49489905,-0.06131168
6.49745905,-0.04345836
6.50001905,-0.04345836
6.50257905,-0.04345836
6.50513905,-0.04345836
6.50769905,-0.04345836
6.51025905,-0.04345836
6.51281905,-0.06131168
6.51537905,-0.05236976
6.51793905,-0.05236976
6.52049905,-0.05236976
6.52305905,-0.05236976
6.52561905,-0.06131168
6.52817905,-0.06131168
6.53073905,-0.06131168
6.53329905,-0.06131168
6.53585905,-0.06131168
6.53841905,-0.06131168
6.54097905,-0.06131168
6.54353905,-0.06131168
6.54609905,-0.06131168
6.54865905,-0.06131168
6.55121905,-0.06131168
6.55377905,-0.06131168
6.55633905,-0.06131168
6.55889905,-0.06131168
6.56145905,-0.06131168
6.56401905,-0.06131168
6.56657905,-0.05236976
6.56913905,-0.05236976
6.57169905,-0.06131168
6.57425905,-0.06131168
6.57681905,-0.05236976
6.57937905,-0.06131168
6.58193905,-0.05236976
6.58449905,-0.06131168
6.58705905,-0.06131168
6.58961905,-0.06131168
6.59217905,-0.06131168
6.59473905,-0.05236976
6.59729905,-0.06131168
6.59985905,-0.06131168
6.60241905,-0.06131168
6.60497905,-0.06131168
6.60753905,-0.06131168
6.61009905,-0.06131168
6.61265905,-0.06131168
6.61521905,-0.06131168
6.61777905,-0.06131168
6.62033905,-0.06131168
6.62289905,-0.06131168
6.62545905,-0.06131168
6.62801905,-0.06131168
6.63057905,-0.06131168
6.63313905,-0.05236976
6.63569905,-0.05236976
6.63825905,-0.05236976
6.64081905,-0.04345836
6.64337905,-0.04345836
6.64593905,-0.04345836
6.64849905,-0.05236976
6.65105905,-0.04345836
6.65361905,-0.04345836
6.65617905,-0.04345836
6.65873905,-0.04345836
6.66129905,-0.04345836
6.66385905,-0.04345836
6.66641905,-0.04345836
6.66897905,-0.05236976
6.67153905,-0.04345836
6.67409905,-0.04345836
6.67665905,-0.06131168
6.67921905,-0.04345836
6.68177905,-0.06131168
6.68433905,-0.05236976
6.68689905,-0.05236976
6.68945905,-0.05236976
6.69201905,-0.05236976
6.69457905,-0.05236976
6.69713905,-0.05236976
6.69969905,-0.05236976
6.70225905,-0.04345836
6.70481905,-0.04345836
6.70737905,-0.05236976
6.70993905,-0.04345836
6.71249905,-0.05236976
6.71505905,-0.06131168
6.71761905,-0.06131168
6.72017905,-0.06131168
6.72273905,-0.06131168
6.72529905,-0.06131168
6.72785905,-0.06131168
6.73041905,-0.06131168
6.73297905,-0.06131168
6.73553905,-0.06131168
6.73809905,-0.06131168
6.74065905,-0.06131168
6.74321905,-0.06131168
6.74577905,-0.05236976
6.74833905,-0.05236976
6.75089905,-0.04345836
6.75345905,-0.04345836
6.75601905,-0.04345836
6.75857905,-0.04345836
6.76113905,-0.04345836
6.76369905,-0.04345836
6.76625905,-0.04345836
6.76881905,-0.04345836
6.77137905,-0.04345836
6.77393905,-0.05236976
6.77649905,-0.04345836
6.77905905,-0.04345836
6.78161905,-0.04345836
6.78417905,-0.04345836
6.78673905,-0.05236976
6.78929905,-0.05236976
6.79185905,-0.05236976
6.79441905,-0.05236976
6.79697905,-0.04345836
6.79953905,-0.05236976
6.80209905,-0.05236976
6.80465905,-0.05236976
6.80721905,-0.04345836
6.80977905,-0.04345836
6.81233905,-0.04345836
6.81489905,-0.05236976
6.81745905,-0.05236976
6.82001905,-0.06131168
6.82257905,-0.05236976
6.82513905,-0.05236976
6.82769905,-0.04345836
6.83025905,-0.05236976
6.83281905,-0.05236976
6.83537905,-0.06131168
6.83793905,-0.05236976
6.84049905,-0.04345836
6.84305905,-0.04345836
6.84561905,-0.05236976
6.84817905,-0.04345836
6.85073905,-0.05236976
6.85329905,-0.05236976
6.85585905,-0.05236976
6.85841905,-0.04345836
6.86097905,-0.05236976
6.86353905,-0.04345836
6.86609905,-0.06131168
6.86865905,-0.06131168
6.87121905,-0.06131168
6.87377905,-0.06131168
6.87633905,-0.06131168
6.87889905,-0.06131168
6.88145905,-0.06131168
6.88401905,-0.06131168
6.88657905,-0.06131168
6.88913905,-0.05236976
6.89169905,-0.05236976
6.89425905,-0.04345836
6.89681905,-0.05236976
6.89937905,-0.04345836
6.90193905,-0.04345836
6.90449905,-0.05236976
6.90705905,-0.06131168
6.90961905,-0.05236976
6.91217905,-0.06131168
6.91473905,-0.06131168
6.91729905,-0.06131168
6.91985905,-0.06131168
6.92241905,-0.06131168
6.92497905,-0.06131168
6.92753905,-0.06131168
6.93009905,-0.06131168
6.93265905,-0.06131168
6.93521905,-0.06131168
6.93777905,-0.06131168
6.94033905,-0.06131168
6.94289905,-0.06131168
6.94545905,-0.06131168
6.94801905,-0.06131168
6.95057905,-0.06131168
6.95313905,-0.04345836
6.95569905,-0.05236976
6.95825905,-0.05236976
6.96081905,-0.05236976
6.96337905,-0.05236976
6.96593905,-0.05236976
6.96849905,-0.05236976
6.97105905,-0.05236976
6.97361905,-0.04345836
6.97617905,-0.04345836
6.97873905,-0.04345836
6.98129905,-0.04345836
6.98385905,-0.04345836
6.98641905,-0.04345836
6.98897905,-0.04345836
6.99153905,-0.04345836
6.99409905,-0.04345836
6.99665905,-0.04345836
6.99921905,-0.04345836
7.00177905,-0.04345836
7.00433905,-0.04345836
7.00689905,-0.04345836
7.00945905,-0.04345836
7.01201905,-0.05236976
7.01457905,-0.05236976
7.01713905,-0.05236976
7.01969905,-0.04345836
7.02225905,-0.04345836
7.02481905,-0.04345836
7.02737905,-0.04345836
7.02993905,-0.04345836
7.03249905,-0.04345836
7.03505905,-0.04345836
7.03761905,-0.04345836
7.04017905,-0.04345836
7.04273905,-0.04345836
7.04529905,-0.04345836
7.04785905,-0.04345836
7.05041905,-0.04345836
7.05297905,-0.04345836
7.05553905,-0.04345836
7.05809905,-0.04345836
7.06065905,-0.04345836
7.06321905,-0.04345836
7.06577905,-0.05236976
7.06833905,-0.05236976
7.07089905,-0.05236976
7.07345905,-0.05236976
7.07601905,-0.05236976
7.07857905,-0.05236976
7.08113905,-0.06131168
7.08369905,-0.05236976
7.08625905,-0.05236976
7.08881905,-0.05236976
7.09137905,-0.04345836
7.09393905,-0.04345836
7.09649905,-0.04345836
7.09905905,-0.04345836
7.10161905,-0.04345836
7.10417905,-0.04345836
7.10673905,-0.04345836
7.10929905,-0.04345836
7.11185905,-0.04345836
7.11441905,-0.04345836
7.11697905,-0.05236976
7.11953905,-0.05236976
7.12209905,-0.05236976
7.12465905,-0.06131168
7.12721905,-0.06131168
7.12977905,-0.06131168
7.13233905,-0.06131168
7.13489905,-0.06131168
7.13745905,-0.06131168
7.14001905,-0.05236976
7.14257905,-0.05236976
7.14513905,-0.05236976
7.14769905,-0.05236976
7.15025905,-0.05236976
7.15281905,-0.06131168
7.15537905,-0.05236976
7.15793905,-0.05236976
7.16049905,-0.06131168
7.16305905,-0.06131168
7.16561905,-0.06131168
7.16817905,-0.06131168
7.17073905,-0.06131168
7.17329905,-0.06131168
7.17585905,-0.06131168
7.17841905,-0.06131168
7.18097905,-0.06131168
7.18353905,-0.05236976
7.18609905,-0.05236976
7.18865905,-0.05236976
7.19121905,-0.05236976
7.19377905,-0.06131168
7.19633905,-0.05236976
7.19889905,-0.06131168
7.20145905,-0.05236976
7.20401905,-0.05236976
7.20657905,-0.06131168
7.20913905,-0.06131168
7.21169905,-0.06131168
7.21425905,-0.05236976
7.21681905,-0.06131168
7.21937905,-0.05236976
7.22193905,-0.04345836
7.22449905,-0.04345836
7.22705905,-0.04345836
7.22961905,-0.04345836
7.23217905,-0.04345836
7.23473905,-0.04345836
7.23729905,-0.04345836
7.23985905,-0.04345836
7.24241905,-0.04345836
7.24497905,-0.04345836
7.24753905,-0.04345836
7.25009905,-0.04345836
7.25265905,-0.04345836
7.25521905,-0.04345836
7.25777905,-0.04345836
7.26033905,-0.05236976
7.26289905,-0.05236976
7.26545905,-0.06131168
7.26801905,-0.06131168
7.27057905,-0.04345836
7.27313905,-0.06131168
7.27569905,-0.05236976
7.27825905,-0.06131168
7.28081905,-0.05236976
7.28337905,-0.06131168
7.28593905,-0.06131168
7.28849905,-0.06131168
7.29105905,-0.06131168
7.29361905,-0.06131168
7.29617905,-0.05236976
7.29873905,-0.06131168
7.30129905,-0.05236976
7.30385905,-0.05236976
7.30641905,-0.05236976
7.30897905,-0.04345836
7.31153905,-0.04345836
7.31409905,-0.05236976
7.31665905,-0.06131168
7.31921905,-0.06131168
7.32177905,-0.06131168
7.32433905,-0.06131168
7.32689905,-0.06131168
7.32945905,-0.06131168
7.33201905,-0.06131168
7.33457905,-0.06131168
7.33713905,-0.06131168
7.33969905,-0.06131168
7.34225905,-0.06131168
7.34481905,-0.05236976
7.34737905,-0.06131168
7.34993905,-0.05236976
7.35249905,-0.06131168
7.35505905,-0.06131168
7.35761905,-0.06131168
7.36017905,-0.05236976
7.36273905,-0.06131168
7.36529905,-0.06131168
7.36785905,-0.06131168
7.37041905,-0.06131168
7.37297905,-0.06131168
7.37553905,-0.06131168
7.37809905,-0.06131168
7.38065905,-0.06131168
7.38321905,-0.06131168
7.38577905,-0.06131168
7.38833905,-0.06131168
7.39089905,-0.05236976
7.39345905,-0.05236976
7.39601905,-0.04345836
7.39857905,-0.04345836
7.40113905,-0.05236976
7.40369905,-0.04345836
7.40625905,-0.04345836
7.40881905,-0.04345836
7.41137905,-0.04345836
7.41393905,-0.05236976
7.41649905,-0.04345836
7.41905905,-0.05236976
7.42161905,-0.06131168
7.42417905,-0.06131168
7.42673905,-0.06131168
7.42929905,-0.06131168
7.43185905,-0.06131168
7.43441905,-0.06131168
7.43697904,-0.06131168
7.43953904,-0.06131168
7.44209904,-0.05236976
7.44465904,-0.06131168
7.44721904,-0.05236976
7.44977904,-0.06131168
7.45233904,-0.06131168
7.45489904,-0.06131168
7.45745904,-0.06131168
7.46001904,-0.05236976
7.46257904,-0.06131168
7.46513904,-0.06131168
7.46769904,-0.06131168
7.47025904,-0.06131168
7.47281904,-0.06131168
7.47537904,-0.06131168
7.47793904,-0.06131168
7.48049904,-0.06131168
7.48305904,-0.05236976
7.48561904,-0.05236976
7.48817904,-0.04345836
7.49073904,-0.04345836
7.49329904,-0.04345836
7.49585904,-0.04345836
7.49841904,-0.04345836
7.50097904,-0.04345836
7.50353904,-0.04345836
7.50609904,-0.04345836
7.50865904,-0.04345836
7.51121904,-0.04345836
