Time,Invert B
(ms),(mV)

16.07314291,-69.50591000
16.07570291,-69.50591000
16.07826291,-69.50591000
16.08082291,-69.50591000
16.08338291,-69.50591000
16.08594291,-69.50591000
16.08850291,-69.50591000
16.09106291,-69.50591000
16.09362291,-73.99212000
16.09618291,-73.99212000
16.09874291,-73.99212000
16.10130291,-69.50591000
16.10386291,-69.50591000
16.10642291,-69.50591000
16.10898291,-69.50591000
16.11154291,-69.50591000
16.11410291,-69.50591000
16.11666291,-73.99212000
16.11922291,-69.50591000
16.12178291,-73.99212000
16.12434291,-69.50591000
16.12690291,-69.50591000
16.12946291,-69.50591000
16.13202291,-69.50591000
16.13458291,-69.50591000
16.13714291,-69.50591000
16.13970291,-73.99212000
16.14226291,-69.50591000
16.14482291,-73.99212000
16.14738291,-69.50591000
16.14994291,-69.50591000
16.15250291,-73.99212000
16.15506291,-73.99212000
16.15762291,-69.50591000
16.16018291,-69.50591000
16.16274291,-69.50591000
16.16530291,-69.50591000
16.16786291,-69.50591000
16.17042291,-69.50591000
16.17298291,-69.50591000
16.17554291,-69.50591000
16.17810291,-73.99212000
16.18066291,-69.50591000
16.18322291,-73.99212000
16.18578291,-69.50591000
16.18834291,-69.50591000
16.19090291,-73.99212000
16.19346291,-69.50591000
16.19602291,-69.50591000
16.19858291,-69.50591000
16.20114291,-73.99212000
16.20370291,-69.50591000
16.20626291,-69.50591000
16.20882291,-69.50591000
16.21138291,-73.99212000
16.21394291,-73.99212000
16.21650291,-69.50591000
16.21906291,-69.50591000
16.22162291,-73.99212000
16.22418291,-73.99212000
16.22674291,-69.50591000
16.22930291,-73.99212000
16.23186291,-69.50591000
16.23442291,-69.50591000
16.23698291,-73.99212000
16.23954291,-73.99212000
16.24210291,-69.50591000
16.24466291,-73.99212000
16.24722291,-69.50591000
16.24978291,-69.50591000
16.25234291,-69.50591000
16.25490291,-69.50591000
16.25746291,-73.99212000
16.26002291,-73.99212000
16.26258291,-73.99212000
16.26514291,-73.99212000
16.26770291,-73.99212000
16.27026291,-69.50591000
16.27282291,-73.99212000
16.27538291,-73.99212000
16.27794291,-73.99212000
16.28050291,-73.99212000
16.28306291,-73.99212000
16.28562291,-73.99212000
16.28818291,-69.50591000
16.29074291,-73.99212000
16.29330291,-69.50591000
16.29586291,-73.99212000
16.29842291,-73.99212000
16.30098291,-73.99212000
16.30354291,-73.99212000
16.30610291,-73.99212000
16.30866291,-73.99212000
16.31122291,-73.99212000
16.31378291,-73.99212000
16.31634291,-73.99212000
16.31890291,-69.50591000
16.32146291,-73.99212000
16.32402291,-73.99212000
16.32658291,-73.99212000
16.32914291,-73.99212000
16.33170291,-73.99212000
16.33426291,-73.99212000
16.33682291,-73.99212000
16.33938291,-73.99212000
16.34194291,-73.99212000
16.34450291,-73.99212000
16.34706291,-73.99212000
16.34962291,-73.99212000
16.35218291,-73.99212000
16.35474291,-73.99212000
16.35730291,-73.99212000
16.35986291,-73.99212000
16.36242291,-78.46308000
16.36498291,-73.99212000
16.36754291,-73.99212000
16.37010291,-73.99212000
16.37266291,-73.99212000
16.37522291,-78.46308000
16.37778291,-73.99212000
16.38034291,-78.46308000
16.38290291,-78.46308000
16.38546291,-73.99212000
16.38802291,-73.99212000
16.39058291,-73.99212000
16.39314291,-73.99212000
16.39570291,-78.46308000
16.39826291,-73.99212000
16.40082291,-73.99212000
16.40338291,-73.99212000
16.40594291,-78.46308000
16.40850291,-73.99212000
16.41106291,-78.46308000
16.41362291,-73.99212000
16.41618291,-78.46308000
16.41874291,-73.99212000
16.42130291,-73.99212000
16.42386291,-73.99212000
16.42642291,-73.99212000
16.42898291,-73.99212000
16.43154291,-78.46308000
16.43410291,-73.99212000
16.43666291,-73.99212000
16.43922291,-73.99212000
16.44178291,-78.46308000
16.44434291,-73.99212000
16.44690291,-73.99212000
16.44946291,-78.46308000
16.45202291,-73.99212000
16.45458291,-73.99212000
16.45714291,-73.99212000
16.45970291,-78.46308000
16.46226291,-73.99212000
16.46482291,-78.46308000
16.46738291,-73.99212000
16.46994291,-73.99212000
16.47250291,-73.99212000
16.47506291,-73.99212000
16.47762291,-73.99212000
16.48018291,-73.99212000
16.48274291,-73.99212000
16.48530291,-73.99212000
16.48786291,-73.99212000
16.49042291,-73.99212000
16.49298291,-73.99212000
16.49554291,-73.99212000
16.49810291,-73.99212000
16.50066291,-73.99212000
16.50322291,-73.99212000
16.50578291,-73.99212000
16.50834291,-73.99212000
16.51090291,-73.99212000
16.51346291,-78.46308000
16.51602291,-73.99212000
16.51858291,-73.99212000
16.52114291,-73.99212000
16.52370291,-69.50591000
16.52626291,-73.99212000
16.52882291,-73.99212000
16.53138291,-73.99212000
16.53394291,-73.99212000
16.53650291,-69.50591000
16.53906291,-73.99212000
16.54162291,-73.99212000
16.54418291,-73.99212000
16.54674291,-73.99212000
16.54930291,-73.99212000
